縣市,統計期,業者名稱,基地臺
1,1120531,4,1517
1,1120430,4,1517
1,1120331,4,1517
1,1120228,4,1517
1,1120131,4,1517
1,1111231,4,1517
1,1111130,4,1596
1,1111031,4,1530
1,1110930,4,1531
1,1110831,4,1584
1,1110731,4,1584
1,1110630,4,1584
1,1110531,4,1590
1,1110430,4,1590
1,1110331,4,1590
1,1110228,4,1590
1,1110131,4,1590
1,1101231,4,1590
1,1101130,4,1590
1,1101031,4,1586
1,1100930,4,1586
1,1100831,4,1575
1,1100731,4,1575
1,1100630,4,1575
1,1100531,4,1533
1,1100430,4,1533
1,1100331,4,1533
1,1100228,4,1551
1,1100131,4,1551
1,1091231,4,1551
1,1091130,4,1539
1,1091031,4,1539
1,1090930,4,1644
1,1090831,4,1638
1,1090731,4,1633
1,1090630,4,1528
1,1090531,4,1511
1,1090430,4,1511
1,1090331,4,1485
1,1090229,4,1485
1,1090131,4,1485
1,1081231,4,1485
1,1081130,4,1453
1,1081031,4,1446
1,1080930,4,1436
1,1080831,4,1421
1,1080731,4,1410
1,1080630,4,1348
1,1080531,4,1348
1,1080430,4,1268
1,1080331,4,1218
1,1080228,4,1209
1,1080131,4,1209
