縣市,統計期,業者名稱,基地臺
20,1120531,5,161
20,1120430,5,161
20,1120331,5,161
20,1120228,5,161
20,1120131,5,161
20,1111231,5,161
20,1111130,5,161
20,1111031,5,160
20,1110930,5,160
20,1110831,5,160
20,1110731,5,160
20,1110630,5,160
20,1110531,5,160
20,1110430,5,160
20,1110331,5,160
20,1110228,5,162
20,1110131,5,162
20,1101231,5,162
20,1101130,5,162
20,1101031,5,162
20,1100930,5,162
20,1100831,5,162
20,1100731,5,162
20,1100630,5,162
20,1100531,5,162
20,1100430,5,160
20,1100331,5,160
20,1100228,5,160
20,1100131,5,160
20,1091231,5,160
20,1091130,5,159
20,1091031,5,159
20,1090930,5,158
20,1090831,5,158
20,1090731,5,158
20,1090630,5,158
20,1090531,5,158
20,1090430,5,157
20,1090331,5,157
20,1090229,5,157
20,1090131,5,157
20,1081231,5,157
20,1081130,5,157
20,1081031,5,157
20,1080930,5,157
20,1080831,5,157
20,1080731,5,157
20,1080630,5,157
20,1080531,5,157
20,1080430,5,154
20,1080331,5,154
20,1080228,5,154
20,1080131,5,154
