縣市,統計期,業者名稱,基地臺
13,1120531,3,527
13,1120430,3,527
13,1120331,3,527
13,1120228,3,527
13,1120131,3,527
13,1111231,3,527
13,1111130,3,527
13,1111031,3,527
13,1110930,3,527
13,1110831,3,527
13,1110731,3,527
13,1110630,3,527
13,1110531,3,527
13,1110430,3,527
13,1110331,3,522
13,1110228,3,522
13,1110131,3,522
13,1101231,3,522
13,1101130,3,513
13,1101031,3,513
13,1100930,3,513
13,1100831,3,513
13,1100731,3,513
13,1100630,3,513
13,1100531,3,505
13,1100430,3,505
13,1100331,3,505
13,1100228,3,505
13,1100131,3,505
13,1091231,3,476
13,1091130,3,476
13,1091031,3,475
13,1090930,3,467
13,1090831,3,467
13,1090731,3,467
13,1090630,3,467
13,1090531,3,464
13,1090430,3,464
13,1090331,3,464
13,1090229,3,458
13,1090131,3,458
13,1081231,3,458
13,1081130,3,454
13,1081031,3,454
13,1080930,3,440
13,1080831,3,440
13,1080731,3,441
13,1080630,3,441
13,1080531,3,441
13,1080430,3,438
13,1080331,3,438
13,1080228,3,438
13,1080131,3,438
