縣市,統計期,業者名稱,基地臺
18,1120531,2,703
18,1120430,2,702
18,1120331,2,702
18,1120228,2,702
18,1120131,2,720
18,1111231,2,721
18,1111130,2,714
18,1111031,2,715
18,1110930,2,715
18,1110831,2,711
18,1110731,2,711
18,1110630,2,710
18,1110531,2,710
18,1110430,2,714
18,1110331,2,714
18,1110228,2,702
18,1110131,2,702
18,1101231,2,701
18,1101130,2,701
18,1101031,2,701
18,1100930,2,701
18,1100831,2,699
18,1100731,2,697
18,1100630,2,697
18,1100531,2,697
18,1100430,2,698
18,1100331,2,698
18,1100228,2,701
18,1100131,2,701
18,1091231,2,701
18,1091130,2,690
18,1091031,2,690
18,1090930,2,687
18,1090831,2,673
18,1090731,2,671
18,1090630,2,674
18,1090531,2,674
18,1090430,2,674
18,1090331,2,674
18,1090229,2,659
18,1090131,2,662
18,1081231,2,662
18,1081130,2,629
18,1081031,2,632
18,1080930,2,632
18,1080831,2,624
18,1080731,2,622
18,1080630,2,620
18,1080531,2,620
18,1080430,2,620
18,1080331,2,620
18,1080228,2,620
18,1080131,2,620
