縣市,統計期,業者名稱,基地臺
5,1120531,2,1864
5,1120430,2,1831
5,1120331,2,1834
5,1120228,2,1836
5,1120131,2,1849
5,1111231,2,1851
5,1111130,2,1826
5,1111031,2,1828
5,1110930,2,1828
5,1110831,2,1819
5,1110731,2,1769
5,1110630,2,1769
5,1110531,2,1763
5,1110430,2,1700
5,1110331,2,1695
5,1110228,2,1693
5,1110131,2,1689
5,1101231,2,1689
5,1101130,2,1691
5,1101031,2,1660
5,1100930,2,1616
5,1100831,2,1619
5,1100731,2,1619
5,1100630,2,1619
5,1100531,2,1619
5,1100430,2,1551
5,1100331,2,1554
5,1100228,2,1554
5,1100131,2,1554
5,1091231,2,1554
5,1091130,2,1549
5,1091031,2,1549
5,1090930,2,1599
5,1090831,2,1550
5,1090731,2,1550
5,1090630,2,1550
5,1090531,2,1550
5,1090430,2,1552
5,1090331,2,1553
5,1090229,2,1544
5,1090131,2,1544
5,1081231,2,1544
5,1081130,2,1537
5,1081031,2,1505
5,1080930,2,1507
5,1080831,2,1501
5,1080731,2,1491
5,1080630,2,1483
5,1080531,2,1467
5,1080430,2,1467
5,1080331,2,1462
5,1080228,2,1457
5,1080131,2,1428
