縣市,統計期,業者名稱,基地臺
1,1120531,1,3068
1,1120430,1,3040
1,1120331,1,3034
1,1120228,1,3033
1,1120131,1,3022
1,1111231,1,3020
1,1111130,1,3015
1,1111031,1,3015
1,1110930,1,3015
1,1110831,1,3000
1,1110731,1,2968
1,1110630,1,2936
1,1110531,1,2936
1,1110430,1,2913
1,1110331,1,2932
1,1110228,1,2932
1,1110131,1,2932
1,1101231,1,2888
1,1101130,1,2888
1,1101031,1,2888
1,1100930,1,2707
1,1100831,1,2707
1,1100731,1,2707
1,1100630,1,2676
1,1100531,1,2676
1,1100430,1,2678
1,1100331,1,2835
1,1100228,1,2922
1,1100131,1,2922
1,1091231,1,2922
1,1091130,1,2907
1,1091031,1,2907
1,1090930,1,3155
1,1090831,1,3088
1,1090731,1,3049
1,1090630,1,3048
1,1090531,1,2900
1,1090430,1,2900
1,1090331,1,2884
1,1090229,1,2884
1,1090131,1,2846
1,1081231,1,2846
1,1081130,1,2788
1,1081031,1,2788
1,1080930,1,2749
1,1080831,1,2749
1,1080731,1,2707
1,1080630,1,2708
1,1080531,1,2737
1,1080430,1,2723
1,1080331,1,2723
1,1080228,1,2723
1,1080131,1,2723
