縣市,統計期,業者名稱,基地臺
17,1120531,3,424
17,1120430,3,424
17,1120331,3,424
17,1120228,3,424
17,1120131,3,424
17,1111231,3,424
17,1111130,3,423
17,1111031,3,424
17,1110930,3,424
17,1110831,3,424
17,1110731,3,424
17,1110630,3,423
17,1110531,3,423
17,1110430,3,423
17,1110331,3,414
17,1110228,3,414
17,1110131,3,414
17,1101231,3,413
17,1101130,3,413
17,1101031,3,413
17,1100930,3,413
17,1100831,3,413
17,1100731,3,413
17,1100630,3,413
17,1100531,3,413
17,1100430,3,413
17,1100331,3,424
17,1100228,3,424
17,1100131,3,424
17,1091231,3,421
17,1091130,3,421
17,1091031,3,421
17,1090930,3,421
17,1090831,3,410
17,1090731,3,409
17,1090630,3,409
17,1090531,3,409
17,1090430,3,409
17,1090331,3,391
17,1090229,3,391
17,1090131,3,391
17,1081231,3,391
17,1081130,3,381
17,1081031,3,379
17,1080930,3,379
17,1080831,3,379
17,1080731,3,379
17,1080630,3,378
17,1080531,3,378
17,1080430,3,378
17,1080331,3,378
17,1080228,3,378
17,1080131,3,371
