縣市,統計期,業者名稱,基地臺
2,1120531,1,3131
2,1120430,1,3126
2,1120331,1,3114
2,1120228,1,3088
2,1120131,1,3109
2,1111231,1,3097
2,1111130,1,3063
2,1111031,1,3053
2,1110930,1,3053
2,1110831,1,3014
2,1110731,1,2995
2,1110630,1,2897
2,1110531,1,2897
2,1110430,1,2883
2,1110331,1,2897
2,1110228,1,2897
2,1110131,1,2897
2,1101231,1,2896
2,1101130,1,2896
2,1101031,1,2896
2,1100930,1,2891
2,1100831,1,2891
2,1100731,1,2891
2,1100630,1,2892
2,1100531,1,2892
2,1100430,1,2892
2,1100331,1,3226
2,1100228,1,3261
2,1100131,1,3261
2,1091231,1,3261
2,1091130,1,3257
2,1091031,1,3257
2,1090930,1,3388
2,1090831,1,3331
2,1090731,1,3286
2,1090630,1,3264
2,1090531,1,3210
2,1090430,1,3210
2,1090331,1,3194
2,1090229,1,3194
2,1090131,1,3187
2,1081231,1,3189
2,1081130,1,3085
2,1081031,1,3032
2,1080930,1,2994
2,1080831,1,2995
2,1080731,1,2871
2,1080630,1,2888
2,1080531,1,2924
2,1080430,1,2895
2,1080331,1,2895
2,1080228,1,2810
2,1080131,1,2810
