縣市,統計期,業者名稱,基地臺
21,1120531,1,320
21,1120430,1,304
21,1120331,1,301
21,1120228,1,288
21,1120131,1,287
21,1111231,1,282
21,1111130,1,281
21,1111031,1,281
21,1110930,1,281
21,1110831,1,274
21,1110731,1,272
21,1110630,1,265
21,1110531,1,265
21,1110430,1,261
21,1110331,1,257
21,1110228,1,257
21,1110131,1,257
21,1101231,1,257
21,1101130,1,257
21,1101031,1,255
21,1100930,1,252
21,1100831,1,252
21,1100731,1,250
21,1100630,1,250
21,1100531,1,250
21,1100430,1,250
21,1100331,1,250
21,1100228,1,252
21,1100131,1,250
21,1091231,1,257
21,1091130,1,256
21,1091031,1,256
21,1090930,1,256
21,1090831,1,237
21,1090731,1,237
21,1090630,1,237
21,1090531,1,237
21,1090430,1,237
21,1090331,1,231
21,1090229,1,231
21,1090131,1,219
21,1081231,1,210
21,1081130,1,204
21,1081031,1,203
21,1080930,1,203
21,1080831,1,198
21,1080731,1,198
21,1080630,1,197
21,1080531,1,191
21,1080430,1,189
21,1080331,1,186
21,1080228,1,186
21,1080131,1,186
