縣市,統計期,業者名稱,基地臺
9,1120531,3,174
9,1120430,3,174
9,1120331,3,174
9,1120228,3,174
9,1120131,3,174
9,1111231,3,174
9,1111130,3,174
9,1111031,3,174
9,1110930,3,173
9,1110831,3,173
9,1110731,3,173
9,1110630,3,173
9,1110531,3,173
9,1110430,3,172
9,1110331,3,172
9,1110228,3,172
9,1110131,3,172
9,1101231,3,171
9,1101130,3,171
9,1101031,3,171
9,1100930,3,168
9,1100831,3,168
9,1100731,3,168
9,1100630,3,168
9,1100531,3,167
9,1100430,3,167
9,1100331,3,167
9,1100228,3,167
9,1100131,3,167
9,1091231,3,176
9,1091130,3,176
9,1091031,3,175
9,1090930,3,179
9,1090831,3,179
9,1090731,3,179
9,1090630,3,175
9,1090531,3,171
9,1090430,3,171
9,1090331,3,168
9,1090229,3,167
9,1090131,3,167
9,1081231,3,167
9,1081130,3,166
9,1081031,3,166
9,1080930,3,165
9,1080831,3,162
9,1080731,3,162
9,1080630,3,162
9,1080531,3,159
9,1080430,3,159
9,1080331,3,158
9,1080228,3,153
9,1080131,3,153
