縣市,統計期,業者名稱,基地臺
13,1120531,1,1267
13,1120430,1,1246
13,1120331,1,1213
13,1120228,1,1238
13,1120131,1,1238
13,1111231,1,1236
13,1111130,1,1231
13,1111031,1,1230
13,1110930,1,1231
13,1110831,1,1231
13,1110731,1,1229
13,1110630,1,1218
13,1110531,1,1209
13,1110430,1,1210
13,1110331,1,1204
13,1110228,1,1193
13,1110131,1,1193
13,1101231,1,1193
13,1101130,1,1193
13,1101031,1,1193
13,1100930,1,1197
13,1100831,1,1194
13,1100731,1,1193
13,1100630,1,1192
13,1100531,1,1193
13,1100430,1,1193
13,1100331,1,1193
13,1100228,1,1193
13,1100131,1,1193
13,1091231,1,1193
13,1091130,1,1192
13,1091031,1,1192
13,1090930,1,1199
13,1090831,1,1194
13,1090731,1,1192
13,1090630,1,1188
13,1090531,1,1188
13,1090430,1,1185
13,1090331,1,1182
13,1090229,1,1175
13,1090131,1,1175
13,1081231,1,1169
13,1081130,1,1157
13,1081031,1,1149
13,1080930,1,1140
13,1080831,1,1135
13,1080731,1,1124
13,1080630,1,1110
13,1080531,1,1108
13,1080430,1,1098
13,1080331,1,1098
13,1080228,1,986
13,1080131,1,986
