縣市,統計期,業者名稱,基地臺
16,1120531,2,969
16,1120430,2,970
16,1120331,2,975
16,1120228,2,979
16,1120131,2,987
16,1111231,2,989
16,1111130,2,987
16,1111031,2,987
16,1110930,2,987
16,1110831,2,977
16,1110731,2,977
16,1110630,2,977
16,1110531,2,974
16,1110430,2,966
16,1110331,2,923
16,1110228,2,923
16,1110131,2,923
16,1101231,2,923
16,1101130,2,921
16,1101031,2,919
16,1100930,2,919
16,1100831,2,919
16,1100731,2,920
16,1100630,2,922
16,1100531,2,922
16,1100430,2,884
16,1100331,2,890
16,1100228,2,890
16,1100131,2,890
16,1091231,2,890
16,1091130,2,880
16,1091031,2,880
16,1090930,2,880
16,1090831,2,880
16,1090731,2,880
16,1090630,2,881
16,1090531,2,881
16,1090430,2,882
16,1090331,2,883
16,1090229,2,876
16,1090131,2,876
16,1081231,2,876
16,1081130,2,871
16,1081031,2,818
16,1080930,2,818
16,1080831,2,795
16,1080731,2,785
16,1080630,2,783
16,1080531,2,773
16,1080430,2,773
16,1080331,2,758
16,1080228,2,734
16,1080131,2,695
