縣市,統計期,業者名稱,基地臺
12,1120531,2,1225
12,1120430,2,1230
12,1120331,2,1223
12,1120228,2,1219
12,1120131,2,1222
12,1111231,2,1222
12,1111130,2,1223
12,1111031,2,1223
12,1110930,2,1223
12,1110831,2,1224
12,1110731,2,1206
12,1110630,2,1206
12,1110531,2,1206
12,1110430,2,1197
12,1110331,2,1180
12,1110228,2,1182
12,1110131,2,1178
12,1101231,2,1178
12,1101130,2,1178
12,1101031,2,1178
12,1100930,2,1178
12,1100831,2,1178
12,1100731,2,1167
12,1100630,2,1167
12,1100531,2,1167
12,1100430,2,1143
12,1100331,2,1143
12,1100228,2,1143
12,1100131,2,1143
12,1091231,2,1143
12,1091130,2,1139
12,1091031,2,1139
12,1090930,2,1196
12,1090831,2,1148
12,1090731,2,1141
12,1090630,2,1141
12,1090531,2,1121
12,1090430,2,1121
12,1090331,2,1121
12,1090229,2,1121
12,1090131,2,1085
12,1081231,2,1085
12,1081130,2,1085
12,1081031,2,1085
12,1080930,2,1085
12,1080831,2,1085
12,1080731,2,1077
12,1080630,2,1062
12,1080531,2,1062
12,1080430,2,1062
12,1080331,2,1030
12,1080228,2,1030
12,1080131,2,1030
