縣市,統計期,業者名稱,基地臺
19,1120531,2,452
19,1120430,2,453
19,1120331,2,454
19,1120228,2,454
19,1120131,2,463
19,1111231,2,463
19,1111130,2,463
19,1111031,2,463
19,1110930,2,463
19,1110831,2,463
19,1110731,2,463
19,1110630,2,463
19,1110531,2,463
19,1110430,2,453
19,1110331,2,453
19,1110228,2,453
19,1110131,2,439
19,1101231,2,439
19,1101130,2,437
19,1101031,2,437
19,1100930,2,437
19,1100831,2,437
19,1100731,2,420
19,1100630,2,420
19,1100531,2,420
19,1100430,2,420
19,1100331,2,422
19,1100228,2,428
19,1100131,2,428
19,1091231,2,428
19,1091130,2,417
19,1091031,2,417
19,1090930,2,417
19,1090831,2,417
19,1090731,2,417
19,1090630,2,417
19,1090531,2,417
19,1090430,2,417
19,1090331,2,417
19,1090229,2,415
19,1090131,2,415
19,1081231,2,415
19,1081130,2,410
19,1081031,2,389
19,1080930,2,389
19,1080831,2,387
19,1080731,2,380
19,1080630,2,380
19,1080531,2,377
19,1080430,2,377
19,1080331,2,374
19,1080228,2,361
19,1080131,2,354
