縣市,統計期,業者名稱,基地臺
3,1120531,1,2154
3,1120430,1,2154
3,1120331,1,2149
3,1120228,1,2140
3,1120131,1,2140
3,1111231,1,2128
3,1111130,1,2125
3,1111031,1,2123
3,1110930,1,2121
3,1110831,1,2083
3,1110731,1,2056
3,1110630,1,2058
3,1110531,1,2058
3,1110430,1,2053
3,1110331,1,2058
3,1110228,1,2058
3,1110131,1,2058
3,1101231,1,2057
3,1101130,1,2057
3,1101031,1,2057
3,1100930,1,2056
3,1100831,1,2056
3,1100731,1,2056
3,1100630,1,2056
3,1100531,1,2056
3,1100430,1,2056
3,1100331,1,2091
3,1100228,1,2098
3,1100131,1,2098
3,1091231,1,2098
3,1091130,1,2087
3,1091031,1,2087
3,1090930,1,2119
3,1090831,1,2106
3,1090731,1,2085
3,1090630,1,2085
3,1090531,1,2070
3,1090430,1,2070
3,1090331,1,2070
3,1090229,1,2070
3,1090131,1,2062
3,1081231,1,2043
3,1081130,1,2039
3,1081031,1,2032
3,1080930,1,1990
3,1080831,1,1990
3,1080731,1,1972
3,1080630,1,1981
3,1080531,1,1939
3,1080430,1,1913
3,1080331,1,1913
3,1080228,1,1908
3,1080131,1,1908
