縣市,統計期,業者名稱,基地臺
15,1120531,1,1034
15,1120430,1,1024
15,1120331,1,1019
15,1120228,1,1010
15,1120131,1,1001
15,1111231,1,998
15,1111130,1,998
15,1111031,1,998
15,1110930,1,999
15,1110831,1,989
15,1110731,1,986
15,1110630,1,978
15,1110531,1,979
15,1110430,1,974
15,1110331,1,968
15,1110228,1,968
15,1110131,1,968
15,1101231,1,969
15,1101130,1,969
15,1101031,1,970
15,1100930,1,958
15,1100831,1,958
15,1100731,1,946
15,1100630,1,946
15,1100531,1,946
15,1100430,1,946
15,1100331,1,946
15,1100228,1,946
15,1100131,1,942
15,1091231,1,971
15,1091130,1,972
15,1091031,1,972
15,1090930,1,987
15,1090831,1,981
15,1090731,1,973
15,1090630,1,973
15,1090531,1,973
15,1090430,1,973
15,1090331,1,970
15,1090229,1,970
15,1090131,1,963
15,1081231,1,935
15,1081130,1,921
15,1081031,1,908
15,1080930,1,907
15,1080831,1,889
15,1080731,1,888
15,1080630,1,881
15,1080531,1,865
15,1080430,1,851
15,1080331,1,825
15,1080228,1,825
15,1080131,1,825
