縣市,統計期,業者名稱,基地臺
17,1120531,1,990
17,1120430,1,989
17,1120331,1,988
17,1120228,1,973
17,1120131,1,990
17,1111231,1,987
17,1111130,1,981
17,1111031,1,981
17,1110930,1,981
17,1110831,1,964
17,1110731,1,957
17,1110630,1,954
17,1110531,1,954
17,1110430,1,954
17,1110331,1,954
17,1110228,1,954
17,1110131,1,954
17,1101231,1,954
17,1101130,1,954
17,1101031,1,954
17,1100930,1,954
17,1100831,1,954
17,1100731,1,954
17,1100630,1,954
17,1100531,1,954
17,1100430,1,954
17,1100331,1,986
17,1100228,1,997
17,1100131,1,997
17,1091231,1,998
17,1091130,1,991
17,1091031,1,991
17,1090930,1,994
17,1090831,1,995
17,1090731,1,987
17,1090630,1,980
17,1090531,1,980
17,1090430,1,980
17,1090331,1,980
17,1090229,1,982
17,1090131,1,956
17,1081231,1,931
17,1081130,1,926
17,1081031,1,902
17,1080930,1,894
17,1080831,1,894
17,1080731,1,888
17,1080630,1,880
17,1080531,1,875
17,1080430,1,874
17,1080331,1,874
17,1080228,1,874
17,1080131,1,874
