縣市,統計期,業者名稱,基地臺
8,1120531,2,407
8,1120430,2,407
8,1120331,2,407
8,1120228,2,407
8,1120131,2,412
8,1111231,2,412
8,1111130,2,412
8,1111031,2,411
8,1110930,2,411
8,1110831,2,410
8,1110731,2,410
8,1110630,2,410
8,1110531,2,410
8,1110430,2,410
8,1110331,2,410
8,1110228,2,399
8,1110131,2,399
8,1101231,2,399
8,1101130,2,399
8,1101031,2,399
8,1100930,2,391
8,1100831,2,391
8,1100731,2,391
8,1100630,2,386
8,1100531,2,386
8,1100430,2,386
8,1100331,2,386
8,1100228,2,386
8,1100131,2,386
8,1091231,2,386
8,1091130,2,386
8,1091031,2,386
8,1090930,2,386
8,1090831,2,386
8,1090731,2,386
8,1090630,2,386
8,1090531,2,386
8,1090430,2,386
8,1090331,2,386
8,1090229,2,386
8,1090131,2,382
8,1081231,2,382
8,1081130,2,382
8,1081031,2,382
8,1080930,2,383
8,1080831,2,383
8,1080731,2,383
8,1080630,2,383
8,1080531,2,383
8,1080430,2,383
8,1080331,2,383
8,1080228,2,383
8,1080131,2,383
