縣市,統計期,業者名稱,基地臺
14,1120531,2,759
14,1120430,2,761
14,1120331,2,747
14,1120228,2,748
14,1120131,2,748
14,1111231,2,748
14,1111130,2,747
14,1111031,2,746
14,1110930,2,746
14,1110831,2,746
14,1110731,2,739
14,1110630,2,739
14,1110531,2,739
14,1110430,2,723
14,1110331,2,712
14,1110228,2,712
14,1110131,2,711
14,1101231,2,711
14,1101130,2,711
14,1101031,2,711
14,1100930,2,711
14,1100831,2,711
14,1100731,2,708
14,1100630,2,708
14,1100531,2,708
14,1100430,2,706
14,1100331,2,706
14,1100228,2,706
14,1100131,2,706
14,1091231,2,706
14,1091130,2,699
14,1091031,2,699
14,1090930,2,710
14,1090831,2,699
14,1090731,2,699
14,1090630,2,699
14,1090531,2,691
14,1090430,2,691
14,1090331,2,691
14,1090229,2,691
14,1090131,2,679
14,1081231,2,679
14,1081130,2,679
14,1081031,2,679
14,1080930,2,679
14,1080831,2,679
14,1080731,2,671
14,1080630,2,655
14,1080531,2,655
14,1080430,2,655
14,1080331,2,642
14,1080228,2,642
14,1080131,2,642
