縣市,統計期,業者名稱,基地臺
16,1120531,1,1181
16,1120430,1,1166
16,1120331,1,1165
16,1120228,1,1144
16,1120131,1,1134
16,1111231,1,1124
16,1111130,1,1125
16,1111031,1,1127
16,1110930,1,1127
16,1110831,1,1109
16,1110731,1,1102
16,1110630,1,1092
16,1110531,1,1098
16,1110430,1,1085
16,1110331,1,1072
16,1110228,1,1067
16,1110131,1,1067
16,1101231,1,1067
16,1101130,1,1066
16,1101031,1,1068
16,1100930,1,1056
16,1100831,1,1056
16,1100731,1,1055
16,1100630,1,1055
16,1100531,1,1055
16,1100430,1,1055
16,1100331,1,1055
16,1100228,1,1054
16,1100131,1,1050
16,1091231,1,1063
16,1091130,1,1065
16,1091031,1,1061
16,1090930,1,1074
16,1090831,1,1065
16,1090731,1,1059
16,1090630,1,1059
16,1090531,1,1060
16,1090430,1,1060
16,1090331,1,1064
16,1090229,1,1064
16,1090131,1,1060
16,1081231,1,1052
16,1081130,1,1046
16,1081031,1,1035
16,1080930,1,1035
16,1080831,1,1026
16,1080731,1,1017
16,1080630,1,1003
16,1080531,1,995
16,1080430,1,963
16,1080331,1,946
16,1080228,1,946
16,1080131,1,946
