縣市,統計期,業者名稱,基地臺
19,1120531,1,662
19,1120430,1,656
19,1120331,1,656
19,1120228,1,653
19,1120131,1,649
19,1111231,1,649
19,1111130,1,651
19,1111031,1,652
19,1110930,1,652
19,1110831,1,651
19,1110731,1,648
19,1110630,1,645
19,1110531,1,646
19,1110430,1,642
19,1110331,1,637
19,1110228,1,636
19,1110131,1,636
19,1101231,1,636
19,1101130,1,632
19,1101031,1,632
19,1100930,1,624
19,1100831,1,624
19,1100731,1,624
19,1100630,1,624
19,1100531,1,624
19,1100430,1,624
19,1100331,1,624
19,1100228,1,624
19,1100131,1,623
19,1091231,1,625
19,1091130,1,626
19,1091031,1,617
19,1090930,1,620
19,1090831,1,611
19,1090731,1,611
19,1090630,1,611
19,1090531,1,611
19,1090430,1,611
19,1090331,1,602
19,1090229,1,602
19,1090131,1,600
19,1081231,1,599
19,1081130,1,593
19,1081031,1,583
19,1080930,1,582
19,1080831,1,582
19,1080731,1,574
19,1080630,1,566
19,1080531,1,564
19,1080430,1,545
19,1080331,1,533
19,1080228,1,533
19,1080131,1,533
