縣市,統計期,業者名稱,基地臺
5,1120531,1,2255
5,1120430,1,2219
5,1120331,1,2202
5,1120228,1,2178
5,1120131,1,2172
5,1111231,1,2162
5,1111130,1,2165
5,1111031,1,2165
5,1110930,1,2166
5,1110831,1,2151
5,1110731,1,2139
5,1110630,1,2099
5,1110531,1,2107
5,1110430,1,2094
5,1110331,1,2083
5,1110228,1,2082
5,1110131,1,2082
5,1101231,1,2082
5,1101130,1,2083
5,1101031,1,2083
5,1100930,1,2062
5,1100831,1,2056
5,1100731,1,2044
5,1100630,1,2049
5,1100531,1,2049
5,1100430,1,2051
5,1100331,1,2045
5,1100228,1,2045
5,1100131,1,2041
5,1091231,1,2101
5,1091130,1,2112
5,1091031,1,2112
5,1090930,1,2219
5,1090831,1,2157
5,1090731,1,2148
5,1090630,1,2120
5,1090531,1,2106
5,1090430,1,2108
5,1090331,1,2102
5,1090229,1,2102
5,1090131,1,2098
5,1081231,1,2072
5,1081130,1,2058
5,1081031,1,2041
5,1080930,1,2042
5,1080831,1,1987
5,1080731,1,1976
5,1080630,1,1937
5,1080531,1,1918
5,1080430,1,1877
5,1080331,1,1855
5,1080228,1,1855
5,1080131,1,1850
