縣市,統計期,業者名稱,現在的基地台數量,之前的基地台數量
21,1090229,2,123,122
21,1090131,2,122,122
21,1081231,2,122,122
21,1081130,2,122,122
21,1081031,2,122,117
21,1080930,2,117,117
21,1080831,2,117,114
21,1080731,2,114,113
21,1080630,2,113,113
21,1080531,2,113,110
21,1080430,2,110,110
21,1080331,2,110,107
21,1080228,2,107,106
21,1080131,2,106,102
22,1120531,2,39,39
22,1120430,2,39,39
22,1120331,2,39,39
22,1120228,2,39,39
22,1120131,2,39,43
22,1111231,2,43,43
22,1111130,2,43,42
22,1111031,2,42,42
22,1110930,2,42,42
22,1110831,2,42,41
22,1110731,2,41,41
22,1110630,2,41,41
22,1110531,2,41,41
22,1110430,2,41,43
22,1110331,2,43,43
22,1110228,2,43,43
22,1110131,2,43,43
22,1101231,2,43,42
22,1101130,2,42,42
22,1101031,2,42,42
22,1100930,2,42,42
22,1100831,2,42,42
22,1100731,2,42,42
22,1100630,2,42,42
22,1100531,2,42,42
22,1100430,2,42,42
22,1100331,2,42,42
22,1100228,2,42,42
22,1100131,2,42,42
22,1091231,2,42,42
22,1091130,2,42,40
22,1091031,2,40,40
22,1090930,2,40,40
22,1090831,2,40,40
22,1090731,2,40,40
22,1090630,2,40,41
22,1090531,2,41,41
22,1090430,2,41,41
22,1090331,2,41,41
22,1090229,2,41,41
22,1090131,2,41,41
22,1081231,2,41,41
22,1081130,2,41,39
22,1081031,2,39,39
22,1080930,2,39,39
22,1080831,2,39,38
22,1080731,2,38,38
22,1080630,2,38,38
22,1080531,2,38,38
22,1080430,2,38,38
22,1080331,2,38,38
22,1080228,2,38,38
22,1080131,2,38,38
